"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 01:00","2025","11","04","01:00","","5.5","","5.4","","99","","1.4","","12","","10","","","M","98.78","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 02:00","2025","11","04","02:00","","5.9","","5.9","","100","","2.0","","13","","10","","","M","98.58","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 03:00","2025","11","04","03:00","","6.0","","6.0","","100","","1.8","","12","","9","","","M","98.28","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 04:00","2025","11","04","04:00","","6.1","","6.1","","100","","1.3","","8","","4","","","M","98.10","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 05:00","2025","11","04","05:00","","5.9","","5.9","","100","","1.6","","5","","8","","","M","97.87","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 06:00","2025","11","04","06:00","","5.6","","5.6","","100","","1.5","","3","","7","","","M","97.73","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 07:00","2025","11","04","07:00","","5.2","","5.2","","100","","1.3","","34","","8","","","M","97.59","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 08:00","2025","11","04","08:00","","5.2","","5.2","","100","","1.1","","30","","18","","","M","97.50","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 09:00","2025","11","04","09:00","","4.9","","4.9","","100","","0.6","","32","","25","","","M","97.42","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 10:00","2025","11","04","10:00","","4.9","","4.9","","100","","0.1","","32","","23","","","M","97.35","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 11:00","2025","11","04","11:00","","5.7","","5.5","","99","","0.0","","32","","23","","","M","97.33","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 12:00","2025","11","04","12:00","","6.8","","5.8","","93","","0.1","","32","","34","","","M","97.27","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 13:00","2025","11","04","13:00","","6.5","","5.6","","94","","0.0","","32","","27","","","M","97.28","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 14:00","2025","11","04","14:00","","6.3","","5.5","","95","","0.2","","31","","27","","","M","97.35","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 15:00","2025","11","04","15:00","","6.4","","5.7","","95","","0.5","","30","","31","","","M","97.44","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 16:00","2025","11","04","16:00","","6.1","","5.2","","94","","0.3","","30","","34","","","M","97.55","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 17:00","2025","11","04","17:00","","6.0","","5.0","","93","","0.1","","30","","32","","","M","97.68","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 18:00","2025","11","04","18:00","","5.7","","4.1","","89","","0.1","","30","","40","","","M","97.84","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 19:00","2025","11","04","19:00","","5.8","","3.1","","83","","0.0","","31","","36","","","M","98.03","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 20:00","2025","11","04","20:00","","5.7","","2.0","","77","","0.0","","31","","31","","","M","98.14","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 21:00","2025","11","04","21:00","","5.4","","0.9","","73","","0.0","","31","","30","","","M","98.23","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 22:00","2025","11","04","22:00","","5.8","","0.6","","69","","0.0","","31","","30","","","M","98.28","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 23:00","2025","11","04","23:00","","5.4","","0.2","","69","","0.0","","29","","28","","","M","98.34","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 00:00","2025","11","05","00:00","","5.0","","0.2","","71","","0.0","","30","","34","","","M","98.40","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 01:00","2025","11","05","01:00","","4.9","","-0.1","","70","","0.0","","30","","35","","","M","98.45","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 02:00","2025","11","05","02:00","","5.0","","0.1","","71","","0.0","","30","","33","","","M","98.59","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 03:00","2025","11","05","03:00","","5.0","","-0.2","","69","","0.0","","30","","32","","","M","98.65","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 04:00","2025","11","05","04:00","","4.8","","-0.4","","69","","0.0","","29","","35","","","M","98.71","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 05:00","2025","11","05","05:00","","4.7","","-0.3","","70","","0.0","","30","","30","","","M","98.81","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 06:00","2025","11","05","06:00","","4.6","","-0.1","","71","","0.0","","30","","28","","","M","98.88","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 07:00","2025","11","05","07:00","","4.6","","-0.4","","70","","0.0","","30","","22","","","M","98.99","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 08:00","2025","11","05","08:00","","4.7","","-0.8","","68","","0.0","","30","","27","","","M","99.08","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 09:00","2025","11","05","09:00","","5.8","","-0.2","","65","","0.0","","31","","30","","","M","99.13","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 10:00","2025","11","05","10:00","","6.7","","-0.3","","61","","0.0","","30","","43","","","M","99.15","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 11:00","2025","11","05","11:00","","7.4","","0.0","","59","","0.0","","29","","36","","","M","99.19","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 12:00","2025","11","05","12:00","","8.1","","0.3","","58","","0.0","","27","","31","","","M","99.17","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 13:00","2025","11","05","13:00","","8.6","","0.4","","56","","0.0","","27","","27","","","M","99.11","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 14:00","2025","11","05","14:00","","9.0","","0.4","","54","","0.0","","27","","29","","","M","99.10","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 15:00","2025","11","05","15:00","","8.2","","-1.0","","52","","0.0","","29","","28","","","M","99.06","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 16:00","2025","11","05","16:00","","7.7","","-0.8","","55","","0.0","","28","","18","","","M","99.07","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 17:00","2025","11","05","17:00","","6.7","","-1.1","","57","","0.0","","27","","15","","","M","99.08","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 18:00","2025","11","05","18:00","","5.9","","-0.9","","62","","0.0","","25","","16","","","M","99.03","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 19:00","2025","11","05","19:00","","5.3","","-0.3","","67","","0.0","","23","","19","","","M","98.99","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 20:00","2025","11","05","20:00","","5.7","","-0.5","","64","","0.0","","24","","24","","","M","98.95","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 21:00","2025","11","05","21:00","","6.2","","-0.6","","62","","0.0","","24","","20","","","M","98.91","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 22:00","2025","11","05","22:00","","6.0","","1.4","","73","","0.0","","23","","22","","","M","98.88","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-05 23:00","2025","11","05","23:00","","4.8","","3.4","","90","","0.2","","23","","17","","","M","98.77","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 00:00","2025","11","06","00:00","","4.4","","3.6","","95","","0.0","","18","","8","","","M","98.63","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 01:00","2025","11","06","01:00","","4.5","","2.9","","90","","0.4","","3","","8","","","M","98.39","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 02:00","2025","11","06","02:00","","4.1","","3.3","","95","","2.1","","5","","14","","","M","98.14","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 03:00","2025","11","06","03:00","","3.8","","3.4","","98","","1.7","","5","","17","","","M","97.82","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 04:00","2025","11","06","04:00","","3.3","","3.0","","98","","2.3","","5","","24","","","M","97.59","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 05:00","2025","11","06","05:00","","3.0","","2.8","","99","","2.6","","4","","26","","","M","97.39","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 06:00","2025","11","06","06:00","","3.0","","2.8","","98","","1.0","","3","","17","","","M","97.16","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 07:00","2025","11","06","07:00","","2.3","","2.1","","98","","1.1","","36","","19","","","M","97.15","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 08:00","2025","11","06","08:00","","0.7","","0.6","","99","","1.3","","1","","24","","","M","97.06","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 09:00","2025","11","06","09:00","","1.6","","1.6","","100","","0.4","","1","","23","","","M","97.00","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 10:00","2025","11","06","10:00","","1.1","","1.1","","100","","1.0","","34","","26","","","M","97.11","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 11:00","2025","11","06","11:00","","1.3","","1.3","","100","","2.3","","33","","36","","","M","97.20","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 12:00","2025","11","06","12:00","","2.2","","2.2","","100","","0.8","","32","","37","","","M","97.30","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 13:00","2025","11","06","13:00","","3.6","","3.5","","99","","0.1","","31","","29","","","M","97.42","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 14:00","2025","11","06","14:00","","3.8","","3.2","","96","","0.1","","31","","41","","","M","97.60","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 15:00","2025","11","06","15:00","","3.5","","2.5","","93","","0.0","","32","","33","","","M","97.84","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 16:00","2025","11","06","16:00","","3.5","","2.2","","91","","0.0","","32","","28","","","M","98.04","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 17:00","2025","11","06","17:00","","3.3","","2.3","","93","","0.0","","31","","16","","","M","98.18","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 18:00","2025","11","06","18:00","","3.0","","2.1","","94","","0.0","","30","","21","","","M","98.35","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 19:00","2025","11","06","19:00","","3.5","","1.2","","85","","0.0","","30","","30","","","M","98.48","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 20:00","2025","11","06","20:00","","3.1","","-1.9","","70","","0.0","","30","","40","","","M","98.60","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 21:00","2025","11","06","21:00","","2.3","","-2.3","","72","","0.0","","30","","29","","","M","98.72","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 22:00","2025","11","06","22:00","","2.2","","-2.0","","74","","0.0","","30","","23","","","M","98.82","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-06 23:00","2025","11","06","23:00","","1.2","","-1.4","","83","","0.0","","27","","16","","","M","98.91","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 00:00","2025","11","07","00:00","","1.6","","-1.5","","80","","0.0","","26","","16","","","M","98.99","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 01:00","2025","11","07","01:00","","2.1","","-2.0","","74","","0.0","","28","","19","","","M","99.03","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 02:00","2025","11","07","02:00","","0.6","","-1.8","","84","","0.0","","24","","17","","","M","99.09","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 03:00","2025","11","07","03:00","","0.7","","-2.1","","81","","0.0","","27","","18","","","M","99.13","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 04:00","2025","11","07","04:00","","1.0","","-1.8","","82","","0.0","","27","","16","","","M","99.21","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 05:00","2025","11","07","05:00","","0.8","","-1.9","","82","","0.0","","27","","12","","","M","99.26","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 06:00","2025","11","07","06:00","","0.8","","-1.9","","83","","0.0","","26","","16","","","M","99.31","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 07:00","2025","11","07","07:00","","1.0","","-2.5","","78","","0.0","","28","","17","","","M","99.37","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 08:00","2025","11","07","08:00","","1.3","","-3.8","","69","","0.0","","28","","22","","","M","99.43","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 09:00","2025","11","07","09:00","","1.8","","-3.7","","67","","0.0","","26","","18","","","M","99.50","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 10:00","2025","11","07","10:00","","2.8","","-4.9","","57","","0.0","","29","","35","","","M","99.47","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 11:00","2025","11","07","11:00","","3.0","","-5.1","","55","","0.0","","28","","28","","","M","99.46","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 12:00","2025","11","07","12:00","","4.1","","-4.0","","56","","0.0","","30","","22","","","M","99.42","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 13:00","2025","11","07","13:00","","5.0","","-5.3","","47","","0.0","","25","","32","","","M","99.36","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 14:00","2025","11","07","14:00","","5.5","","-5.4","","45","","0.0","","29","","24","","","M","99.36","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 15:00","2025","11","07","15:00","","5.8","","-5.0","","46","","0.0","","26","","28","","","M","99.40","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 16:00","2025","11","07","16:00","","5.0","","-5.1","","48","","0.0","","26","","25","","","M","99.44","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 17:00","2025","11","07","17:00","","3.6","","-4.4","","56","","0.0","","26","","11","","","M","99.47","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 18:00","2025","11","07","18:00","","2.6","","-4.5","","59","","0.0","","26","","13","","","M","99.51","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 19:00","2025","11","07","19:00","","2.9","","-4.0","","60","","0.0","","27","","10","","","M","99.46","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 20:00","2025","11","07","20:00","","2.9","","-3.9","","61","","0.0","","25","","16","","","M","99.48","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 21:00","2025","11","07","21:00","","2.2","","-3.4","","66","","0.0","","25","","15","","","M","99.55","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 22:00","2025","11","07","22:00","","1.1","","-3.8","","70","","0.0","","21","","11","","","M","99.49","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-07 23:00","2025","11","07","23:00","","1.2","","-3.5","","71","","0.0","","17","","11","","","M","99.46","","","","","","NA"
