Route,Direction,Weekday,Service Day,Branch,Month,Hour,Average Headway,Actual Gap,Additional Time due to Missing Service,% Additional Time due to Missing Service,Waiting Time as Experienced,Additional Time due to Bunching,% Additional Time due to Bunching,Schedule Adherence,Dwell Time at Stops,Stops Served
29-Barrington,North,Monday,Full service,29 Barrington,July,17,14:47,15:29,0:42,5%,20:01,4:32,31%,2:58,0:09,334
29-Barrington,North,Monday,Full service,29 Barrington,July,18,15:12,15:30,0:18,2%,18:25,2:55,19%,9:17,0:05,367
29-Barrington,North,Monday,Full service,29 Barrington,July,19,20:09,20:17,0:08,1%,20:31,0:14,1%,0:02,0:04,184
29-Barrington,North,Monday,Full service,29 Barrington,July,20,19:43,20:22,0:39,3%,20:40,0:18,2%,2:08,0:05,189
29-Barrington,North,Monday,Full service,29 Barrington,July,21,20:29,21:06,0:37,3%,22:01,0:55,4%,0:00,0:05,225
29-Barrington,North,Monday,Full service,29 Barrington,July,22,20:24,20:58,0:34,3%,21:32,0:34,3%,2:39,0:02,292
29-Barrington,North,Monday,Full service,29 Barrington,July,23,19:37,19:49,0:12,1%,19:53,0:04,0%,0:04,0:06,160
29-Barrington,South,Tuesday,Full service,29 Barrington,July,5,19:55,20:07,0:12,1%,20:22,0:15,1%,-0:06,0:03,201
29-Barrington,South,Tuesday,Full service,29 Barrington,July,6,20:10,20:25,0:15,1%,20:46,0:21,2%,1:34,0:05,221
29-Barrington,South,Tuesday,Full service,29 Barrington,July,7,14:46,15:01,0:15,2%,19:41,4:40,32%,8:35,0:06,430
29-Barrington,South,Tuesday,Full service,29 Barrington,July,8,15:14,15:41,0:27,3%,18:51,3:10,21%,9:06,0:09,432
29-Barrington,South,Tuesday,Full service,29 Barrington,July,9,14:50,15:26,0:36,4%,20:46,5:20,36%,6:43,0:11,331
29-Barrington,South,Tuesday,Full service,29 Barrington,July,10,19:41,19:51,0:10,1%,19:53,0:02,0%,-0:30,0:04,180
29-Barrington,South,Tuesday,Full service,29 Barrington,July,11,20:11,20:51,0:40,3%,21:06,0:15,1%,2:00,0:05,290
29-Barrington,South,Tuesday,Full service,29 Barrington,July,12,20:20,20:42,0:22,2%,20:48,0:06,0%,0:27,0:04,262
29-Barrington,South,Tuesday,Full service,29 Barrington,July,13,19:46,20:04,0:18,2%,20:46,0:42,4%,-0:52,0:06,287
29-Barrington,South,Tuesday,Full service,29 Barrington,July,14,19:37,19:37,0:00,0%,20:37,1:00,5%,1:47,0:04,190
29-Barrington,South,Tuesday,Full service,29 Barrington,July,15,19:36,19:43,0:07,1%,19:55,0:12,1%,1:27,0:02,242
29-Barrington,South,Tuesday,Full service,29 Barrington,July,16,14:39,15:16,0:37,4%,21:15,5:59,41%,9:35,0:07,348
29-Barrington,South,Tuesday,Full service,29 Barrington,July,17,15:30,16:02,0:32,3%,20:13,4:11,27%,3:05,0:05,310
29-Barrington,South,Tuesday,Full service,29 Barrington,July,18,15:25,15:43,0:18,2%,19:04,3:21,22%,8:05,0:08,436
29-Barrington,South,Tuesday,Full service,29 Barrington,July,19,19:39,20:21,0:42,4%,21:10,0:49,4%,-0:04,0:03,280
29-Barrington,South,Tuesday,Full service,29 Barrington,July,20,20:22,23:45,3:23,17%,24:01,0:16,1%,0:35,0:02,153
29-Barrington,South,Tuesday,Full service,29 Barrington,July,21,20:01,20:43,0:42,3%,20:53,0:10,1%,0:15,0:02,258
29-Barrington,South,Tuesday,Full service,29 Barrington,July,22,19:35,19:39,0:04,0%,20:16,0:37,3%,1:50,0:06,216
29-Barrington,South,Tuesday,Full service,29 Barrington,July,23,20:13,20:37,0:24,2%,20:57,0:20,2%,2:37,0:06,157
29-Barrington,South,Wednesday,Full service,29 Barrington,July,5,20:00,20:40,0:40,3%,21:39,0:59,5%,0:38,0:06,282
29-Barrington,South,Wednesday,Full service,29 Barrington,July,6,20:25,21:05,0:40,3%,21:32,0:27,2%,-0:26,0:06,270
29-Barrington,South,Wednesday,Full service,29 Barrington,July,7,14:39,14:41,0:02,0%,16:52,2:11,15%,2:27,0:06,354
29-Barrington,South,Wednesday,Full service,29 Barrington,July,8,14:56,15:05,0:09,1%,18:58,3:53,26%,6:04,0:07,225
29-Barrington,South,Wednesday,Full service,29 Barrington,July,9,14:51,15:26,0:35,4%,19:02,3:36,24%,9:56,0:07,406
29-Barrington,South,Wednesday,Full service,29 Barrington,July,10,20:28,20:59,0:31,3%,21:35,0:36,3%,-0:40,0:06,266
29-Barrington,South,Wednesday,Full service,29 Barrington,July,11,20:09,20:31,0:22,2%,20:33,0:02,0%,0:58,0:05,246
29-Barrington,South,Wednesday,Full service,29 Barrington,July,12,19:30,19:45,0:15,1%,20:15,0:30,3%,-0:14,0:03,213
29-Barrington,South,Wednesday,Full service,29 Barrington,July,13,20:23,20:46,0:23,2%,21:27,0:41,3%,-0:37,0:03,197
29-Barrington,South,Wednesday,Full service,29 Barrington,July,14,19:42,20:25,0:43,4%,20:58,0:33,3%,1:14,0:02,289
29-Barrington,South,Wednesday,Full service,29 Barrington,July,15,19:58,20:17,0:19,2%,20:38,0:21,2%,0:49,0:03,225
29-Barrington,South,Wednesday,Full service,29 Barrington,July,16,15:25,15:53,0:28,3%,18:42,2:49,18%,9:16,0:11,355
29-Barrington,South,Wednesday,Full service,29 Barrington,July,17,15:21,15:29,0:08,1%,21:48,6:19,41%,3:56,0:10,364
29-Barrington,South,Wednesday,Full service,29 Barrington,July,18,15:11,15:31,0:20,2%,19:04,3:33,23%,2:48,0:10,259
29-Barrington,South,Wednesday,Full service,29 Barrington,July,19,19:55,20:18,0:23,2%,20:48,0:30,3%,2:51,0:04,272
29-Barrington,South,Wednesday,Full service,29 Barrington,July,20,20:30,20:56,0:26,2%,21:15,0:19,2%,-0:25,0:06,299
29-Barrington,South,Wednesday,Full service,29 Barrington,July,21,19:46,20:19,0:33,3%,20:23,0:04,0%,2:22,0:03,280
29-Barrington,South,Wednesday,Full service,29 Barrington,July,22,19:43,20:08,0:25,2%,21:08,1:00,5%,0:25,0:04,151
29-Barrington,South,Wednesday,Full service,29 Barrington,July,23,19:37,20:18,0:41,3%,20:50,0:32,3%,-0:06,0:02,174
29-Barrington,North,Thursday,Full service,29 Barrington,July,5,19:31,19:52,0:21,2%,20:31,0:39,3%,1:45,0:05,188
29-Barrington,North,Thursday,Full service,29 Barrington,July,6,20:14,20:51,0:37,3%,20:56,0:05,0%,1:34,0:02,209
29-Barrington,North,Thursday,Full service,29 Barrington,July,7,14:33,15:09,0:36,4%,19:27,4:18,30%,6:17,0:07,447
29-Barrington,North,Thursday,Full service,29 Barrington,July,8,14:44,14:44,0:00,0%,17:43,2:59,20%,4:36,0:11,348
29-Barrington,North,Thursday,Full service,29 Barrington,July,9,15:23,15:41,0:18,2%,20:23,4:42,31%,8:21,0:10,307
29-Barrington,North,Thursday,Full service,29 Barrington,July,10,19:36,19:52,0:16,1%,20:23,0:31,3%,1:49,0:05,285
29-Barrington,North,Thursday,Full service,29 Barrington,July,11,20:06,20:32,0:26,2%,20:57,0:25,2%,0:36,0:02,292
29-Barrington,North,Thursday,Full service,29 Barrington,July,12,19:44,20:03,0:19,2%,20:57,0:54,5%,2:08,0:02,280
29-Barrington,North,Thursday,Full service,29 Barrington,July,13,19:47,19:53,0:06,1%,20:43,0:50,4%,0:38,0:02,226
29-Barrington,North,Thursday,Full service,29 Barrington,July,14,19:58,20:04,0:06,1%,20:57,0:53,4%,1:09,0:06,252
29-Barrington,North,Thursday,Full service,29 Barrington,July,15,19:42,20:16,0:34,3%,20:16,0:00,0%,-0:55,0:03,193
29-Barrington,North,Thursday,Full service,29 Barrington,July,16,14:34,14:40,0:06,1%,20:14,5:34,38%,8:50,0:07,397
29-Barrington,North,Thursday,Full service,29 Barrington,July,17,14:59,15:01,0:02,0%,21:02,6:01,40%,6:13,0:11,237
29-Barrington,North,Thursday,Full service,29 Barrington,July,18,14:48,24:54,10:06,68%,29:49,4:55,33%,8:49,0:12,408
29-Barrington,North,Thursday,Full service,29 Barrington,July,19,20:28,20:42,0:14,1%,20:51,0:09,1%,2:49,0:04,233
29-Barrington,North,Thursday,Full service,29 Barrington,July,20,19:42,19:52,0:10,1%,19:58,0:06,1%,1:40,0:04,204
29-Barrington,North,Thursday,Full service,29 Barrington,July,21,20:08,20:50,0:42,3%,21:20,0:30,2%,2:26,0:05,192
29-Barrington,North,Thursday,Full service,29 Barrington,July,22,20:18,20:53,0:35,3%,21:12,0:19,2%,1:06,0:04,226
29-Barrington,North,Thursday,Full service,29 Barrington,July,23,20:18,20:36,0:18,1%,20:53,0:17,1%,1:55,0:05,275
29-Barrington,South,Friday,Full service,29 Barrington,July,5,20:17,20:20,0:03,0%,21:13,0:53,4%,-0:05,0:04,154
29-Barrington,South,Friday,Full service,29 Barrington,July,6,20:22,20:42,0:20,2%,21:06,0:24,2%,1:42,0:02,195
29-Barrington,South,Friday,Full service,29 Barrington,July,7,15:03,15:48,0:45,5%,20:25,4:37,31%,4:47,0:08,441
29-Barrington,South,Friday,Full service,29 Barrington,July,8,15:15,15:17,0:02,0%,18:38,3:21,22%,3:06,0:08,283
29-Barrington,South,Friday,Full service,29 Barrington,July,9,15:30,15:39,0:09,1%,19:11,3:32,23%,4:01,0:07,396
29-Barrington,South,Friday,Full service,29 Barrington,July,10,19:50,20:29,0:39,3%,20:38,0:09,1%,1:11,0:02,267
29-Barrington,South,Friday,Full service,29 Barrington,July,11,19:40,20:23,0:43,4%,21:16,0:53,4%,1:50,0:06,216
29-Barrington,South,Friday,Full service,29 Barrington,July,12,19:50,19:55,0:05,0%,20:53,0:58,5%,2:15,0:03,169
29-Barrington,South,Friday,Full service,29 Barrington,July,13,20:17,20:57,0:40,3%,21:40,0:43,4%,1:03,0:03,272
29-Barrington,South,Friday,Full service,29 Barrington,July,14,19:39,20:09,0:30,3%,20:39,0:30,3%,-0:02,0:03,196
29-Barrington,South,Friday,Full service,29 Barrington,July,15,19:48,20:16,0:28,2%,20:56,0:40,3%,2:09,0:03,197
29-Barrington,South,Friday,Full service,29 Barrington,July,16,15:14,15:14,0:00,0%,21:46,6:32,43%,9:03,0:08,250
29-Barrington,South,Friday,Full service,29 Barrington,July,17,14:34,14:47,0:13,1%,20:14,5:27,37%,2:57,0:12,229
29-Barrington,South,Friday,Full service,29 Barrington,July,18,15:01,15:32,0:31,3%,21:22,5:50,39%,9:07,0:06,378
29-Barrington,South,Friday,Full service,29 Barrington,July,19,20:00,20:20,0:20,2%,21:03,0:43,4%,1:59,0:03,246
29-Barrington,South,Friday,Full service,29 Barrington,July,20,20:01,20:13,0:12,1%,21:03,0:50,4%,-0:29,0:04,243
29-Barrington,South,Friday,Full service,29 Barrington,July,21,20:04,20:23,0:19,2%,20:41,0:18,1%,0:41,0:02,299
29-Barrington,South,Friday,Full service,29 Barrington,July,22,20:30,20:46,0:16,1%,21:13,0:27,2%,2:45,0:05,267
29-Barrington,South,Friday,Full service,29 Barrington,July,23,19:48,20:16,0:28,2%,21:09,0:53,4%,-0:13,0:05,166
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,5,35:04,35:47,0:43,2%,35:58,0:11,1%,2:28,0:05,151
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,6,34:51,35:26,0:35,2%,36:16,0:50,2%,1:38,0:06,112
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,7,34:40,35:20,0:40,2%,35:51,0:31,1%,-0:11,0:03,166
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,8,34:30,34:53,0:23,1%,35:45,0:52,3%,-0:13,0:03,136
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,9,35:17,35:48,0:31,1%,36:39,0:51,2%,2:39,0:04,159
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,10,34:50,35:06,0:16,1%,35:47,0:41,2%,0:59,0:06,161
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,11,35:28,36:42,1:14,3%,36:47,0:05,0%,1:36,0:04,111
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,12,35:30,35:36,0:06,0%,35:46,0:10,0%,2:36,0:06,126
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,13,35:18,35:44,0:26,1%,35:47,0:03,0%,0:07,0:06,141
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,14,35:22,35:25,0:03,0%,36:24,0:59,3%,1:01,0:05,136
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,15,35:26,36:04,0:38,2%,36:33,0:29,1%,2:59,0:02,173
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,16,35:03,35:45,0:42,2%,36:12,0:27,1%,0:19,0:05,136
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,17,34:46,35:15,0:29,1%,36:12,0:57,3%,1:50,0:03,144
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,18,35:00,35:22,0:22,1%,35:42,0:20,1%,-0:39,0:04,132
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,19,35:05,35:42,0:37,2%,35:57,0:15,1%,2:16,0:04,136
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,20,35:24,35:59,0:35,2%,36:14,0:15,1%,-0:03,0:03,136
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,21,35:00,35:22,0:22,1%,35:32,0:10,0%,-0:55,0:02,135
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,22,34:44,35:06,0:22,1%,35:48,0:42,2%,0:18,0:02,170
29-Barrington,North,Saturday,Reduced service,29 Barrington,July,23,35:15,35:24,0:09,0%,35:54,0:30,1%,-0:03,0:03,160
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,5,35:15,35:28,0:13,1%,35:41,0:13,1%,2:44,0:04,100
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,6,34:56,35:12,0:16,1%,35:41,0:29,1%,0:44,0:06,98
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,7,34:36,34:52,0:16,1%,35:01,0:09,0%,0:19,0:02,119
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,8,34:30,34:53,0:23,1%,35:35,0:42,2%,2:02,0:02,143
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,9,35:11,35:42,0:31,1%,36:11,0:29,1%,-0:24,0:03,119
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,10,34:49,35:20,0:31,1%,36:04,0:44,2%,2:07,0:04,166
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,11,34:59,35:35,0:36,2%,36:04,0:29,1%,2:00,0:06,151
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,12,34:50,35:27,0:37,2%,35:46,0:19,1%,0:31,0:03,157
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,13,34:56,35:36,0:40,2%,35:59,0:23,1%,-0:48,0:03,148
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,14,35:00,35:04,0:04,0%,35:54,0:50,2%,0:31,0:04,126
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,15,35:10,35:37,0:27,1%,36:15,0:38,2%,2:34,0:05,159
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,16,34:42,34:53,0:11,1%,35:09,0:16,1%,2:03,0:03,124
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,17,35:20,35:21,0:01,0%,35:53,0:32,2%,3:00,0:02,94
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,18,35:02,35:16,0:14,1%,35:41,0:25,1%,-0:33,0:03,133
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,19,35:15,35:18,0:03,0%,35:36,0:18,1%,0:49,0:04,127
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,20,35:03,35:24,0:21,1%,36:14,0:50,2%,2:13,0:06,113
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,21,35:05,35:30,0:25,1%,36:22,0:52,2%,1:32,0:04,102
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,22,35:20,35:29,0:09,0%,35:37,0:08,0%,0:33,0:06,130
29-Barrington,North,Sunday,Reduced service,29 Barrington,July,23,35:00,35:20,0:20,1%,35:47,0:27,1%,2:05,0:03,150
29-Barrington,South,Monday,Full service,29 Barrington,August,5,20:26,21:04,0:38,3%,21:06,0:02,0%,-0:55,0:06,211
29-Barrington,South,Monday,Full service,29 Barrington,August,6,19:36,20:11,0:35,3%,20:41,0:30,3%,1:13,0:04,213
29-Barrington,South,Monday,Full service,29 Barrington,August,7,15:22,15:23,0:01,0%,17:33,2:10,14%,2:52,0:05,348
29-Barrington,South,Monday,Full service,29 Barrington,August,8,15:06,15:08,0:02,0%,21:12,6:04,40%,6:22,0:06,249
29-Barrington,South,Monday,Full service,29 Barrington,August,9,14:49,14:58,0:09,1%,20:55,5:57,40%,3:21,0:06,399
29-Barrington,South,Monday,Full service,29 Barrington,August,10,20:02,20:45,0:43,4%,20:54,0:09,1%,0:44,0:04,233
29-Barrington,South,Monday,Full service,29 Barrington,August,11,19:54,19:59,0:05,0%,20:04,0:05,0%,2:35,0:04,178
29-Barrington,South,Monday,Full service,29 Barrington,August,12,20:18,21:03,0:45,4%,21:13,0:10,1%,2:27,0:03,205
29-Barrington,South,Monday,Full service,29 Barrington,August,13,20:02,20:10,0:08,1%,20:35,0:25,2%,2:00,0:06,154
29-Barrington,South,Monday,Full service,29 Barrington,August,14,19:36,20:19,0:43,4%,20:52,0:33,3%,2:12,0:02,164
29-Barrington,South,Monday,Full service,29 Barrington,August,15,19:40,19:57,0:17,1%,20:53,0:56,5%,-0:26,0:02,170
29-Barrington,South,Monday,Full service,29 Barrington,August,16,14:53,15:09,0:16,2%,19:54,4:45,32%,4:20,0:11,234
29-Barrington,South,Monday,Full service,29 Barrington,August,17,14:47,15:11,0:24,3%,17:57,2:46,19%,5:56,0:05,327
29-Barrington,South,Monday,Full service,29 Barrington,August,18,15:23,15:42,0:19,2%,19:21,3:39,24%,7:22,0:05,228
29-Barrington,South,Monday,Full service,29 Barrington,August,19,19:42,20:19,0:37,3%,21:07,0:48,4%,0:23,0:06,206
29-Barrington,South,Monday,Full service,29 Barrington,August,20,20:04,20:41,0:37,3%,20:58,0:17,1%,2:23,0:03,262
29-Barrington,South,Monday,Full service,29 Barrington,August,21,19:58,20:18,0:20,2%,21:16,0:58,5%,0:38,0:05,186
29-Barrington,South,Monday,Full service,29 Barrington,August,22,20:23,20:34,0:11,1%,21:32,0:58,5%,2:37,0:06,182
29-Barrington,South,Monday,Full service,29 Barrington,August,23,20:20,21:03,0:43,4%,21:31,0:28,2%,-0:37,0:05,189
29-Barrington,South,Tuesday,Full service,29 Barrington,August,5,19:45,19:47,0:02,0%,20:33,0:46,4%,1:24,0:06,255
29-Barrington,South,Tuesday,Full service,29 Barrington,August,6,20:01,20:16,0:15,1%,20:35,0:19,2%,2:28,0:05,222
29-Barrington,South,Tuesday,Full service,29 Barrington,August,7,15:17,15:53,0:36,4%,22:13,6:20,41%,5:29,0:10,321
29-Barrington,South,Tuesday,Full service,29 Barrington,August,8,15:00,15:17,0:17,2%,21:27,6:10,41%,3:58,0:12,387
29-Barrington,South,Tuesday,Full service,29 Barrington,August,9,14:35,14:40,0:05,1%,21:18,6:38,45%,9:20,0:09,343
29-Barrington,South,Tuesday,Full service,29 Barrington,August,10,19:43,19:44,0:01,0%,20:43,0:59,5%,0:26,0:05,219
29-Barrington,South,Tuesday,Full service,29 Barrington,August,11,19:39,19:56,0:17,1%,19:57,0:01,0%,0:10,0:03,198
29-Barrington,South,Tuesday,Full service,29 Barrington,August,12,20:05,20:06,0:01,0%,20:14,0:08,1%,2:04,0:04,170
29-Barrington,South,Tuesday,Full service,29 Barrington,August,13,20:12,20:55,0:43,4%,21:35,0:40,3%,1:33,0:03,204
29-Barrington,South,Tuesday,Full service,29 Barrington,August,14,20:03,20:09,0:06,0%,21:06,0:57,5%,-0:04,0:06,237
29-Barrington,South,Tuesday,Full service,29 Barrington,August,15,19:51,20:01,0:10,1%,20:28,0:27,2%,2:30,0:02,229
29-Barrington,South,Tuesday,Full service,29 Barrington,August,16,14:48,15:30,0:42,5%,19:08,3:38,25%,5:54,0:05,225
29-Barrington,South,Tuesday,Full service,29 Barrington,August,17,14:37,15:06,0:29,3%,21:16,6:10,42%,5:49,0:10,403
29-Barrington,South,Tuesday,Full service,29 Barrington,August,18,15:22,15:42,0:20,2%,19:51,4:09,27%,6:47,0:12,256
29-Barrington,South,Tuesday,Full service,29 Barrington,August,19,20:18,20:50,0:32,3%,21:44,0:54,4%,0:21,0:02,252
29-Barrington,South,Tuesday,Full service,29 Barrington,August,20,19:52,20:24,0:32,3%,20:32,0:08,1%,2:57,0:02,153
29-Barrington,South,Tuesday,Full service,29 Barrington,August,21,20:02,20:36,0:34,3%,20:44,0:08,1%,1:44,0:05,224
29-Barrington,South,Tuesday,Full service,29 Barrington,August,22,19:43,20:01,0:18,2%,20:11,0:10,1%,1:10,0:03,175
29-Barrington,South,Tuesday,Full service,29 Barrington,August,23,20:00,20:23,0:23,2%,20:48,0:25,2%,-0:34,0:04,297
29-Barrington,North,Wednesday,Full service,29 Barrington,August,5,20:26,20:35,0:09,1%,20:35,0:00,0%,3:00,0:02,175
29-Barrington,North,Wednesday,Full service,29 Barrington,August,6,20:22,20:48,0:26,2%,20:49,0:01,0%,2:41,0:06,173
29-Barrington,North,Wednesday,Full service,29 Barrington,August,7,14:52,14:53,0:01,0%,18:53,4:00,27%,6:45,0:09,250
29-Barrington,North,Wednesday,Full service,29 Barrington,August,8,14:58,15:41,0:43,5%,21:29,5:48,39%,7:29,0:06,292
29-Barrington,North,Wednesday,Full service,29 Barrington,August,9,14:52,15:37,0:45,5%,18:16,2:39,18%,6:50,0:07,393
29-Barrington,North,Wednesday,Full service,29 Barrington,August,10,20:19,20:30,0:11,1%,20:39,0:09,1%,1:36,0:02,237
29-Barrington,North,Wednesday,Full service,29 Barrington,August,11,20:27,20:48,0:21,2%,21:26,0:38,3%,2:46,0:02,215
29-Barrington,North,Wednesday,Full service,29 Barrington,August,12,19:42,20:23,0:41,3%,20:25,0:02,0%,1:40,0:02,179
29-Barrington,North,Wednesday,Full service,29 Barrington,August,13,19:40,19:53,0:13,1%,20:33,0:40,3%,2:00,0:03,300
29-Barrington,North,Wednesday,Full service,29 Barrington,August,14,19:50,34:39,14:49,75%,34:46,0:07,1%,-0:18,0:04,213
29-Barrington,North,Wednesday,Full service,29 Barrington,August,15,20:10,20:53,0:43,4%,21:02,0:09,1%,0:15,0:06,185
29-Barrington,North,Wednesday,Full service,29 Barrington,August,16,15:03,15:32,0:29,3%,19:07,3:35,24%,9:30,0:06,432
29-Barrington,North,Wednesday,Full service,29 Barrington,August,17,15:16,15:30,0:14,2%,18:12,2:42,18%,4:00,0:06,225
29-Barrington,North,Wednesday,Full service,29 Barrington,August,18,14:38,15:16,0:38,4%,20:09,4:53,33%,7:13,0:05,316
29-Barrington,North,Wednesday,Full service,29 Barrington,August,19,20:16,20:33,0:17,1%,20:33,0:00,0%,2:19,0:04,176
29-Barrington,North,Wednesday,Full service,29 Barrington,August,20,19:37,20:11,0:34,3%,21:00,0:49,4%,-0:48,0:04,190
29-Barrington,North,Wednesday,Full service,29 Barrington,August,21,20:23,21:08,0:45,4%,21:09,0:01,0%,2:04,0:03,258
29-Barrington,North,Wednesday,Full service,29 Barrington,August,22,20:16,20:20,0:04,0%,20:54,0:34,3%,1:52,0:05,268
29-Barrington,North,Wednesday,Full service,29 Barrington,August,23,19:31,19:53,0:22,2%,20:30,0:37,3%,2:57,0:06,218
29-Barrington,North,Thursday,Full service,29 Barrington,August,5,20:26,20:47,0:21,2%,21:03,0:16,1%,1:00,0:02,171
29-Barrington,North,Thursday,Full service,29 Barrington,August,6,20:21,21:04,0:43,4%,21:09,0:05,0%,1:54,0:04,177
29-Barrington,North,Thursday,Full service,29 Barrington,August,7,15:26,15:57,0:31,3%,20:11,4:14,27%,7:04,0:08,393
29-Barrington,North,Thursday,Full service,29 Barrington,August,8,15:03,15:07,0:04,0%,20:41,5:34,37%,6:35,0:11,282
29-Barrington,North,Thursday,Full service,29 Barrington,August,9,15:18,15:43,0:25,3%,18:54,3:11,21%,3:29,0:11,433
29-Barrington,North,Thursday,Full service,29 Barrington,August,10,20:18,20:39,0:21,2%,21:34,0:55,5%,-0:32,0:05,160
29-Barrington,North,Thursday,Full service,29 Barrington,August,11,20:02,20:27,0:25,2%,20:35,0:08,1%,2:46,0:02,255
29-Barrington,North,Thursday,Full service,29 Barrington,August,12,19:40,19:59,0:19,2%,20:10,0:11,1%,-0:41,0:06,214
29-Barrington,North,Thursday,Full service,29 Barrington,August,13,19:38,20:00,0:22,2%,20:30,0:30,3%,1:01,0:02,283
29-Barrington,North,Thursday,Full service,29 Barrington,August,14,19:45,20:29,0:44,4%,21:12,0:43,4%,-0:51,0:02,151
29-Barrington,North,Thursday,Full service,29 Barrington,August,15,20:07,20:10,0:03,0%,21:04,0:54,4%,1:16,0:03,291
29-Barrington,North,Thursday,Full service,29 Barrington,August,16,15:10,15:18,0:08,1%,18:09,2:51,19%,7:41,0:12,367
29-Barrington,North,Thursday,Full service,29 Barrington,August,17,15:06,15:27,0:21,2%,20:20,4:53,32%,7:31,0:11,264
